,Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,HongKong,Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.",Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,World
121,Malta,0.000104576,0.088972832,0.058202653,0,0,2.51E-05,0.000749002,0.010460038,0.052123231,0,22.85214333,0.676292817,0.001061956,0,0,0.033563299,0.005167136,0.015481843,2.407188541,0.01147543,0,0,0,0.001468798,0.187258751,0.000546868,0.10187558,0,0.604616095,0.00390418,0,0.001276831,0,0.002919715,2.104314276,0,0,0,0,0.002052813,2.19281865,0.021709167,0,6.17E-05,0,0.00408593,0.003509525,0.299963007,0,0,0.112756606,0.391069256,0.396535178,0,0,0,0.008700542,2.860638978,0,0,0,0.012466447,0.060984355,0,0,0.143890922,3.503473345,0,0,0.003072732,0.07069512,4.257736443,0.059665652,0.0237839,0,0,0,0.012967136,0.000318273,0,0.002987186,0.003403109,0.005215533,0,0.292042052,0.033020731,1.457011254,0.062592728,0.017867066,0.034653749,0.237329371,0,0.053665639,5.095722307,0.016321306,0.1451547,0.164702443,0.00111436,0.178084181,0,0,0.021399497,0,0.000271599,0.0123302,0.000100495,0.111073169,0.674750586,0.026941851,0.024736863,0,0,0.053889914,0.049103614,0,0.044708495,0,0.001274793,0.035400103,0,0,0,0,0,0.00587343,0.002035526,0,0.085452749,0,0.003581605,0,0.465354187,0,0.002804693,7.43E-05,0.00578969,0.66619916,0,0.012429556,0,0.049125282,2.46876808,0,0.124847219,0.001607302,0.463870926,0,0,0,0.000745789,0.041519368,1.106301918,0.22926591,0.054912991,0,0,0.495334042,0.532000131,0.001025803,0.003728463,0,0,0.029428778,0.004706106,1.608747929,0.009093761,0.002138057,0,0,0.31965975,0.094408836,0,0,0.103294741,0,0.639509661,0.088491938,0,0,0,0,0.001064884,1.22E-05,0.001799727,1.481426969,0.429694564,0.107580536,0,0.010968619,0.633892017,0,0,0,0.008561395,1.126260632,0.07217356,0,0,0,0.007924436,0.236302595,0,10.00522325,3.158705729,0,0,0,0.002117678,0.004227316,0,0.019721405,0.023413222,0.002941488,0,79.57715727
122,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0.037647683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710507656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156320446,0,0,0,0.45677721,0,0.030910384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085044482,0,0,0,0,0,0,0,0,0,0,0,0.004863739,0,0,0,0,0,0,0,0.016406403,0,0,0,0,1.927229176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055002336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061170296,0,0,0,0,0.84962569,0,0,0,0,0,0,0,0,0,0,5.400826192
123,Mauritania,0.000103922,0,3.441239395,0,0,0,0,0.075362168,0,0,0,0,0,0,0,0.019444105,0,0,2.536806386,0,0.500140525,0,0,0,0,0,0.472184415,0,0,0,0,0,0,0.366151147,0.112308908,0,0,0,0,0.009769249,1.87884333,0,0,0.000202761,0,0,0.128926325,0,0,0,0,0,0,0,0,0,0,1.895750008,0,0,0,0,0,0,0,0,37.09993879,0,0,0,0,0.27236696,0.951776975,0,0,0,0,0,0.882541968,1.841347842,0,0.003309036,0,0,0,0,0,0,0,0.073389593,0,0,0,0.392227989,0,0,0,0,0,0,0,0.370924608,0,0.000851833,0,0,0,2.046671068,0,0,0,0,0,0,0,0,0,0,0,0,43.21806923,0,0,0,0,0,0,0,0,0,0,1.304699001,0,0,0,0,0.076379522,0,0,0,0.238694308,0,0,0,0,0,0,0,0,0,0.006872006,0,0,0,0,0.475855277,0.038190368,0.082178728,0,0,0,0,0.69472936,117.4371398,0,0,0,0,0,0,0,0,0,0,0,1.516785735,0,0,0,0,0,0.003022432,0,0,0,0.115096758,0.096823292,0,0,0,0,0.175845886,0,0,1.294712375,0,0,0,0,0,0,0,0,0.49613179,0,0,0,0,0,0,0.120116424,0.017428236,0,0,222.7813498
124,Mauritius,0,0,0,0,0,0,0,0,0,0,0.606545997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09753142,0,0,0,0,0,131.2135174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.37893434,0,0,0,0,1.441942728,0,0,0,0,0,0,0,0,0,0,0,0.037557645,0,0,38.72009944,0,0,0,0,0,0,0.995156965,0,0.163764277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136454927,0,0.122413663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371569772,0,0,0,0,0,0,0,0.764850789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160812497,0.245998679,0,0,0,0,0,0,0,0,0,0,213.4571506
125,Mexico,0.00102472,0.009924215,0.113005854,0,0,0.001259122,0.000707573,8.072467295,0.18287126,0.006268815,2.087354846,3.1163573,0.01027177,0,0,0.085744115,0.005711492,0.009327623,18.01688039,3.375215037,0,0.801126176,0,2.941127141,0.016951958,0,7.281608062,0,0.313290203,0.017384562,0,0.0022103,0.001812631,0.026483705,8.995549465,0,0,0,0,0.986042837,46.34994952,28.95637041,0,0.000462928,0,10.73290513,0.011871183,0.140135003,0,0.021091457,0.031381883,2.179257007,1.368990495,0.003936116,0.006616367,6.479433454,4.984241536,0.929964326,22.59898149,0,0,0.041316119,0.012257769,0,0.000682093,0.426623962,101.2319403,0.515266976,0,0,0.027719838,28.61855775,0.024753931,0.09044643,0,0.006722631,0,232.3861151,0.004080418,0.002269313,0.003695464,1.376018338,55.05701226,0,3.220294709,0.118874632,3.924996384,0.330970465,0.224687429,0.021553212,0.23581289,0,3.442267445,18.49954657,0.261228792,12.85177381,0.216000892,0.000776392,0.228079741,0,0,10.82576758,0,0.000111109,0.017498832,0.000173142,0.135638748,9.227467264,0,0.010392892,0,0,0.13863794,0.39282891,0.004170611,0.00460793,0.007325467,0.000180508,0.053074455,0,0.029188627,0.00580973,0,0,0.006901715,0,0,0.014341599,0,0.025982389,0.003979338,0.534061889,0.001586954,0,1.68E-05,0.024877707,1.739755768,0,0.063769025,7.155198627,0,2.658773999,0,0.58939501,0.001607302,0.481987827,0.000366469,6.457854052,0,0.387155663,12.20108331,2.447927936,1.590644649,1.045726757,0,0,0.435370191,1.083919423,0.002314945,0,0,0,0.128225389,0.135762273,0.146702905,0,0,0,0.011120202,0.409987529,0.120045339,0,0,0.187006023,0,177.9148673,0.066514297,0.003692044,0.003525383,0,0.006562491,8.87E-05,6.16E-05,0.000199036,3.840438392,6.437745343,0.082168557,0,0.019051515,0.745159492,0,0.00571933,0,0.011323692,0.05942281,0.109942133,0,0,0,0.023762578,0.390110972,0,3.40102304,1754.189707,0.889483424,0,0,4.515301425,0.339381023,0,0.015924523,0.00166037,0.001207706,0,2658.696276
126,"Micronesia, Fed. Sts.",0,0,0,0,0,0,0,0,0,0,0.083661517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867982964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275421738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426455247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007565817,0,0,0,0,0,0,0,0.049932532,0,0,0,0,2.114870151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087355506,0,0,0,0,0,0,0,0,0,0,5.913245471
127,Moldova,0.005837115,0,0,0,0,0,0,0,4.687805749,0,0,0,2.932121546,0,0,0,0,18.6949225,0,0,0,0,0,0,0,0,0,0,0.137272033,0,0,0,0,0,0,0,0,0,0,0,1.960296075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.940735552,0,0,0,1.236957051,0,0,0,0,8.288516595,11.47145548,0,0,0,0,0,0,0,0,0,0,0,0,1.215205551,0,0,0,0,0,0,0,0,0,0,0,0,1.292480612,0,0,0,0,0,0,5.20273948,0,17.11903781,0,0,0,0,0,12.49001802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393857832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6476007,0,0,0,1.068375533,133.1445349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.268382758,0,0,0,0,0,0,0,0.391690945,0,0,0,0,47.91881817,0,0.116431419,0.903373301,0,0,0,0,0.51700301,0,0,0,0,0,294.0454698
128,Monaco,0,0,0.040695562,0,0,0,0,0.032104861,0.00498796,0,0.561971406,1.163928991,0,0,0,0,0,0,17.41146726,0,0,0,0,0,0,0,0.125731914,0,0.017080793,0,0,0,0,0.001203298,0.216806158,0,0,0,0,0.002794087,0.07386797,0,0,0,0,0,0.008894126,0,0,0,0,0,0.794172612,0,0,0,0,0,0,0,0,0,0.009017962,0,0,0.191675453,105.8237305,0,0,0,0,3.844990793,0,0.097084527,0,0,0,0,0.001887677,0,0,0.028361498,0,0,0.127690387,0,0.240410459,0,0.072023682,0,0.029084066,0,0.043079034,25.4391045,0,0.225632295,0,0,0,0,0,0,0,0,0,0,0,2.276134362,0,0,0,0,0,0.636213346,0,0,0,0,0,0,0.026691105,0,0,0,0,0.090684858,0,0,0,0,0,1.044097127,0,0,0,0,0.716583762,0,0.011518224,0,0,0,0,0.143986875,0,0,0,0,0,0,0.030052096,0,0.112539512,1.488447206,0,0,0.031694642,0.037024138,0,0,0,0,0,0.213105553,0,0,0,0,0,0.117482326,0.133298646,0,0,0.046508024,0,2.8503542,0,0,0,0,0,0,0,0,2.759052985,3.931772404,0.012766472,0,0,0,0,0.058184458,0,0,0.412022748,0.032715237,0,0,0,0,0,0,1.801090513,0.942885183,0,0,0,0.008708475,0.085667816,0,0,0,0,0,176.6807621
129,Mongolia,0,0,0,0,0,0,0,0,0,0,0.857530548,0.081155138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015498455,0,0,0,0,0,0.132997391,0,0,0,0,0,49.75676714,0,0,0,0,0,0,0,0,0,0,0.092243683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007573206,0.885088003,0,0,0,0,0.640863435,0,0,0,0,0,0,0,0,0,0,0,0,0.083545382,0,0.357692823,0,0,0,0.006824167,0,0,0.061589519,0,1.347333368,0,0.012986917,0,0,0,3.818621289,0,0,0,0.000160714,0,0,0,0,0,0,0,0,0,0.001627131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051373908,0,0,0,0,0,0.600230832,0.021186865,0,0,0,0,1.564994894,0,0,0,0,0,0,0,0,0,0,0,0.010423412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069058055,0,0,0,0,0,0,0,0,0,0.068581267,0,0,0,0,0,0,0.075286482,1.430513327,0.000652592,0,0,0,0.8171526,0,0,0,0,0,62.86955254
130,Montenegro,0,15.0282583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.813954495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48443383,0,0,0,0,0,0,0,0,0,0.60888412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308415528,0,0.037187034,0,0,0,0,0,0,0,0,0,0,1.807618257,0,0,0,0,0,0,0,0,0.272290505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675606292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094775467,0,0,0,0,0,0,26.25501159,0,0,0,0,0,0.565040994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.95147642
131,Morocco,0,0,17.31615955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.98502198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776279683,0,0.159076902,0,0,0,6.742431552,0,0,4.174806338,0,0,0,0,0,0,0,0,0,0,5.455134949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411530303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116333672,0,0,0,0,0.512934981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.512814224,0,0,99.16252413
132,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.237479249,0,0,0,0,0,0,0,0,0,0,0,0.004458574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.094051951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.376411782,0,0,0,0,0,0,0,0,6.113213988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048086609,0,0,0,0,0,0,0,8.969276927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.038534614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.703391513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752015589,0,55.3369208
133,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.884934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.2477984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.3189533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.909605542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.3612917
134,Namibia,0,0,0,0,0,0.349809206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127754203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.804071531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190361172,0,7.471996113
135,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882991127,0,0,0,0,0,0,29.75726275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4638849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743.754919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.58217326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.050079295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942.491311
136,Netherlands,4.128328039,0.894992755,4.671808842,0,0,0.008831534,0.013625491,1.711413136,1.561821377,1.773433174,44.10398782,36.82563612,0.376266351,0,0,2.603829803,0.084508095,0.153866226,982.2865472,0.024765283,0.269489446,3.433397897,0.177105191,1.326878073,7.634216672,0.130067399,24.06931893,0,22.44668284,1.705361231,1.172143191,16.92249351,0.299939097,1.645785596,9.651562838,0,0,0,0,0.581927045,396.0782338,28.93500157,0.051954911,0.048339055,0,3.116246869,0.735088061,0.587240079,0,121.9297618,1.06453728,38.57962087,16.3334728,0.571135777,0.026791769,34.51696566,4.693684923,60.73984768,1.08669438,0,0,2.138032667,10.55633612,0.071039581,0.02535514,7.294635462,295.3812238,2.678722332,0,2.396667761,0.659789247,508.5565325,52.61855822,3.896425309,0,0.025309128,0,4.786030316,1.010206198,0.481331376,1.547935596,2.843703666,2.589464114,0,89.30710143,2.97186581,100.0472324,308.6851824,22.86768514,19.03695451,3.832149017,0,14.07011164,74.31646215,1.955625596,22.6695864,5.08635588,0.012883041,12.12606783,0.008173851,0,17.29649302,0,0.013789824,0.19918049,0.022480489,9.806454266,32.79046561,0.207436582,7.821797854,0,0,8.045141528,26.4913996,0,0.059034938,0.360407875,0.08781856,3.226243333,0.032947198,0.576950594,0.654798963,0.013003204,0,0.554605089,7.286890984,0,0.189909542,0,1.91346262,0.006024514,423.7134365,0.176981561,0.288977925,0.005161417,5.220522221,0,2.193846206,2.105845508,1.012740627,0.692631728,150.7034215,0,7.981511735,0.81434511,44.53792859,0,1.014014609,0.025667908,0.154379097,8.041763284,59.28205479,140.7549536,34.13778625,0,1.408531619,14.19492835,26.51040745,1.403456695,0.008897219,0,0.107131393,1.801461607,5.278985819,135.7003121,0.20463423,1.42759548,0,49.40494315,12.8145065,0.221235574,0.115670135,0,13.06415369,0,185.7967419,42.7895987,0.158789657,0.033010236,0,0.035064231,0.244327753,1.232197574,0.020636422,35.75318896,26.119291,3.500721481,0.168045604,3.839734138,85.12793456,0,2.303104538,0.011761226,0.207435255,13.57135541,78.13144983,0,0,0,6.031811729,1.112838431,0,43.75484084,54.6675216,0.228799649,0,0.027637035,1.624105939,58.93302475,0,0,1.1295094,0.236612592,0,5369.308031
137,New Caledonia,0,0,0.891020848,0,0,0,0,0,0,0,1.455710393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296311775,0,0,0,0,0,0,0,0.738310486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.7596654,64.76142638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725172107,0,0,0,0,0,1.174700009,0,0,0,0,0,0,0,0,0,0,0,0.084188971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743403886,0,0,0,0,0,0,0.082597961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207960441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.482209078,0,0,0,0,0,0,0,0,0,0,0,11.55840115,0,3.422559277,0,0,0,0,0,553.3836382
138,New Zealand,0.262521233,0,0,0,0,0,0,0.94437658,0,0,262.3290523,6.97934187,0,0,0,2.799535288,0,0,0,0,0,0,0,0,0,0,5.499126564,0,0,0,0,0,2.488076185,0,9.433948273,0,0,0,0,0.414611817,595.5984071,2.292436235,0,0,0,0,0,4.274733534,0,0,0,7.557753081,6.6561262,0,0,0,0,5.873502443,0,0,0,0,1.137088033,0,20.34667275,0,46.20896948,0,0,0,0,51.83784106,0,0,0,0,0,0,0,0,0,0,0,3.582694797,10.86098613,0,310.1277055,10.35144425,2.411464179,2.392645357,6.85828806,0,0,6.379377545,0,38.22034906,0,0,6.385244346,5.415467928,0,63.79212319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5562541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552731988,0,4.17843056,28.0270411,0,0,0,0,0,0,0,0,9.870033748,0,0,0.228136267,0,0,179.7972609,3.296151037,0,0,0,2.256311696,3.479059438,0,17.41818213,0,0,1.973830163,0,2.598568159,0,0,0,0,0,0,0,0,50.49627442,0,0,37.20610543,0,0,0,0,0,0,0,10.86916526,11.76288869,0,0,0,46.97002785,0,0,30.45802093,0,0,0,0,0,1.818382751,0,1.590252245,0,224.2469137,44.36658531,0,0,0,0,26.39007102,0,0,0,0.303244824,0,2254.421834
139,Nicaragua,0.001792866,0.001445319,0.057926712,0,0,0.000128916,0.043515711,0.14252165,0,0,0.041830758,0.216413701,0.00240772,0,0,0.003660353,0.001873377,0,0.870291242,0.029400115,0,0,0,0.07509681,0,0.00248549,0.171456012,0,0.070850081,0,0,0,0,0.000917973,0.256143124,0,0,0,0,0.021166706,0.781946357,0.804092099,0,7.58E-05,0,40.82384351,0,0.004671167,0,0,0.006276377,0,0.259636128,0,0.000804193,0.24239253,0.212395494,0.003876789,5.459799658,0,0,0,0.021133925,0,0.000621379,0.027768424,1.893104895,0,0,0,0.001813283,1.237667508,0,0.002521155,0,0.000431141,0,9.169746473,0.00132059,0,0.000937631,0.022357837,44.96235484,0,0.060760278,0,0.088052448,0.010658302,0.007041763,0.001190102,0.019714261,0,0.02299956,0.635344512,0.035926582,0.156320446,0.116894577,0.000211743,0.004716571,0,0,0.152174198,0,7.41E-05,0,0,0,0.039818503,0,0.001201503,0,0,0,0.024551807,0,0,0.000820942,0,0,0.002680935,0.003235399,0,0,0,0,1.62650976,0,0.009271575,0,0,0,0,0.000205079,0,0,0.005078854,0.115983718,0,0.000540415,0,0,0.182338783,0,0.040647932,0,0.012095582,0,1.326564108,0,0.004243344,0.405448382,0.078183739,0.016297589,0.010333268,0,0,0,0.119968946,0,0,0,0,0.006306167,0.26568777,0,0.00442345,0,0,0,0.006948941,0,0,0,0.002417356,0,3.886251018,0,0.005538066,0,0,0.000441936,0,5.40E-06,0,0.27374194,0.333780599,0.002895049,0,0.011834553,0.005471938,0,0,0,0.001095841,0.002424555,0.000353512,0,0,0,0,0.075698218,0,0.063905967,7.547404854,0.013051848,0,0,0.063558528,0.006154798,0,0,0.019844995,0,0,125.8902507
140,Niger,0,0,0.466359119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.972208198,0,0,0,0,0,0,0,0,31.25124303,0,0,0,0.179943501,0,0,0,0,0,0,0,0,0,0,0,0,0.373806629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.659381983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.98040334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.3908204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803382906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460234,0,0,0,0,0,0,0,0,0,5.570338115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.6524895
