,year,id,wrkstat,wrkslf,wrkgvt,marital,sibs,childs,age,educ,degree,sex,race,polviews,partyid,mobile16,born,income06,rincom06,region,size,vote08_coded,pres08,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,natroad,natsoc,natmass,natpark,natchld,natsci,natenrgy,eqwlth,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,spkmslm,colmslm,libmslm,cappun,gunlaw,courts,grass,relig,fund,attend,reliten,postlife,pray,bible,affrmact,wrkwayup,closeblk,closewht,happy,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,obey,popular,thnkself,workhard,helpoth,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,divlaw,premarsx,teensex,xmarsex,homosex,pornlaw,spanking,owngun,news,tvhours,fechld,fepresch,fefam,racdif1,racdif2,racdif3,racdif4,helppoor,helpnot,helpsick,helpblk,intintl,intfarm,inteduc,intsci,intecon,inttech,intmed,intspace,intenvir,intmil,hispanic,uscitzn,ethnic,fucitzn,vetyears,wordsum,hhtype1,dateintv,cohort,zodiac,inthisp,intrace1,intrace2,intrace3,feeused,feelevel,lngthinv,intage,intethn,mode,intsex,intyrs,wtss,social_trust,con_govt,social_connect,abortion,abortion_3,authoritarianism,femrole,reborn_r,savesoul_r,god_r,science_quiz,educ_4,educ_2,kids,age_5,evangelical,intethn_2,closeblk2,closewht2,obey2,fund2,attend3,homosex2,reliten2,affrmact2,racial_liberal3,social_cons3,spend3,mslm_lib,mslm_spk,mslm_col,rincom06_5,egalit_scale,race_2,white_traits,black_traits,int_info_scale,femrole2,tolerance,militarist_tol,egalit_scale3,black,voted08,partyid_3,hispanic_2,wtssall,attend7,egalit_scale4,tolerance4,spanking2,age_3,tvhours5,attend2,pornlaw2,south,divlaw2,age.f,mslm_spk.high,mslm_spk.yes,grass.legal,age2,relig2,dem,science_quiz.f
1148,2012,1149.0,RETIRED,SOMEONE ELSE,GOVERNMENT,Married,1.0,3.0,77.0,12th grade,HS,Male,White,Liberal,IndDem,DIFFERENT STATE,YES,$40000 TO 49999,,SOUTH ATLANTIC,36,Voted,Obama,,,,,,,,,,,,Too little,About right,Too little,About right,Too little,Too little,Too little,,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT FIRED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,"Yes, allowed",Not allowed,Not remove,FAVOR,FAVOR,NOT HARSH ENOUGH,,JEWISH,LIBERAL,Never,NOT VERY STRONG,NO,LT ONCE A WEEK,BOOK OF FABLES,STRONGLY OPPOSE PREF,AGREE SOMEWHAT,6.0,6.0,PRETTY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,YES,YES,YES,NO,YES,YES,NO,MORE DIFFICULT,NOT WRONG AT ALL,ALWAYS WRONG,ALWAYS WRONG,NOT WRONG AT ALL,,AGREE,YES,EVERYDAY,4.0,AGREE,DISAGREE,AGREE,NO,NO,YES,NO,,,,,,,,,,,,,,,NOT HISPANIC,,RUSSIA,,MORE THAN 4 YRS,4.0,"MARRIED COUPLE, NO CHILDREN",412,1935.0,LIBRA,NOT HISPANIC,Black or African,American Indian,,NO,,127,50,BLACK,IN-PERSON,MALE,0,0.8237962599014,,,8.0,5.0,3-5,,5.0,No,No,No,,HS,0-12 yrs,Yes,60-,Low,Black,More close,More close,,No,Low,No,Not strong,Oppose,Conserv,Mod,Conserv,Yes,Yes,No,,,White,0.0,-1.0,,Traditional,11.0,Middle,,No,Voted,Ind,No,0.8237962599014,Never/<1yr,,MedLow,Approve,61+,4,Low,,South,More difficult,77.0,1.0,100.0,,>=31,,0.0,
1149,2012,1150.0,KEEPING HOUSE,,,Married,1.0,1.0,30.0,5 years,Graduate deg,Female,Other,Moderate,StrDem,DIFFERENT STATE,NO,$60000 TO 74999,,SOUTH ATLANTIC,36,,,About right,About right,Too much,Too much,Too little,About right,Too little,About right,Too much,Too much,About right,About right,About right,Too little,About right,About right,About right,About right,1.0,,,,,,,,,,,,,,,,,,,OPPOSE,,NOT HARSH ENOUGH,NOT LEGAL,HINDUISM,,2-3 times /mo,STRONG,YES,ONCE A DAY,INSPIRED WORD,STRONGLY OPPOSE PREF,AGREE SOMEWHAT,,,VERY HAPPY,A GREAT DEAL,A GREAT DEAL,ONLY SOME,ONLY SOME,A GREAT DEAL,ONLY SOME,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,ONLY SOME,A GREAT DEAL,MOST IMPORTANT,2ND IMPORTANT,LEAST IMPORTANT,3RD IMPORTANT,4TH IMPORTANT,NEITHER BELONGS,,,,,,,,,MORE DIFFICULT,SOMETIMES WRONG,ALWAYS WRONG,,,ILLEGAL TO ALL,DISAGREE,,FEW TIMES A WEEK,1.0,AGREE,AGREE,DISAGREE,NO,NO,NO,NO,Govt,3.0,Agree both,3.0,,,,,,,,,,,NOT HISPANIC,Not a U.S. Citizen,INDIA,Planning to apply for U.S. citizenship,NONE,7.0,MARRIED COUPLE W CHILDREN,609,1982.0,TAURUS,NOT HISPANIC,Black or African,,,"YES, MONEY",45.0,91,65,BLACK,IN-PERSON,FEMALE,7,1.7479752420003,0.0,4.0,5.0,,,7.0,5.0,Yes,No,Yes,,Coll+,13+ yrs,Yes,18-30,Mod,Black,,,More important,,Moderate,,Strong,Oppose,Conserv,Mod,Mod,,,,,35.0,,-3.0,0.0,,Traditional,,,More egal,,,Dem,No,1.7479752420003,2-3 times/mnth,High,,Disapprove,18-40,0-1,High,Illegal to all,South,More difficult,30.0,,,0.0,<=30,,1.0,
1150,2012,1151.0,WORKING FULL TIME,SOMEONE ELSE,PRIVATE,Never married,8.0,0.0,27.0,11th grade,<HS,Male,Black,ExtrmCons,Ind,DIFFERENT STATE,NO,$1 000 TO 2 999,$1 000 TO 2 999,SOUTH ATLANTIC,36,,,,About right,Too little,Too much,About right,About right,,,Too much,,,Too much,,,,,About right,Too much,,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,,,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,Not allowed,Not allowed,Not remove,,FAVOR,TOO HARSH,,ORTHODOX-CHRISTIAN,LIBERAL,Sev times/yr,STRONG,YES,ONCE A DAY,WORD OF GOD,,DISAGREE SOMEWHAT,7.0,6.0,VERY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,YES,NO,NO,NO,,NO,NO,EASIER,SOMETIMES WRONG,ALMST ALWAYS WRG,ALMST ALWAYS WRG,ALWAYS WRONG,,DISAGREE,NO,NEVER,3.0,AGREE,AGREE,DISAGREE,NO,NO,NO,NO,,,,,,,,,,,,,,,NOT HISPANIC,Not a U.S. Citizen,AFRICA,Planning to apply for U.S. citizenship,NONE,1.0,"UNSURE, NO CHILDREN",513,1985.0,CAPRICORN,NOT HISPANIC,Black or African,American Indian,,"YES, MONEY",20.0,158,50,BLACK,IN-PERSON,MALE,0,2.0594906497534,,,10.0,,,,5.0,,Yes,Yes,,<HS,0-12 yrs,No,18-30,,Black,More close,More close,,No,Moderate,Yes,Strong,,Conserv,Mod,Conserv,Yes,No,No,Low,,Black,1.0,2.0,,Traditional,,Low,,Yes,,Ind,No,2.0594906497534,Svrl times/yr,,,Disapprove,18-40,3,Low,,South,Same/easier,27.0,0.0,0.0,,<=30,,0.0,
1151,2012,1152.0,WORKING PART TIME,SELF-EMPLOYED,PRIVATE,Never married,5.0,2.0,49.0,8th grade,<HS,Male,White,Moderate,WkRep,SAME CITY,YES,$1 000 TO 2 999,$1 000 TO 2 999,SOUTH ATLANTIC,9,Did not vote,,About right,Too little,About right,Too much,Too little,Too little,About right,Too much,Too little,Too much,Too little,Too much,Too little,About right,Too much,Too little,About right,About right,4.0,ALLOWED,ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,FIRED,REMOVE,ALLOWED,ALLOWED,REMOVE,ALLOWED,ALLOWED,NOT REMOVE,Not allowed,Not allowed,Remove,OPPOSE,FAVOR,ABOUT RIGHT,NOT LEGAL,PROTESTANT,FUNDAMENTALIST,Never,SOMEWHAT STRONG,YES,SEVERAL TIMES A DAY,INSPIRED WORD,,,7.0,7.0,NOT TOO HAPPY,A GREAT DEAL,ONLY SOME,HARDLY ANY,ONLY SOME,HARDLY ANY,ONLY SOME,A GREAT DEAL,ONLY SOME,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,HARDLY ANY,A GREAT DEAL,2ND IMPORTANT,4TH IMPORTANT,LEAST IMPORTANT,3RD IMPORTANT,MOST IMPORTANT,NEITHER BELONGS,HARD WORK,YES,NO,YES,NO,NO,NO,NO,,,,ALWAYS WRONG,ALWAYS WRONG,ILLEGAL UNDER 18,,NO,,,,,,,,,,Govt,3.0,Govt,3.0,Moderately interested,Very interested,Moderately interested,Very interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Very interested,Moderately interested,NOT HISPANIC,,AMERICAN INDIAN,,NONE,,SINGLE ADULT,517,1963.0,,NOT HISPANIC,White,,,"YES, MONEY",20.0,132,60,WHITE,IN-PERSON,FEMALE,1,0.4118981299507,1.0,2.0,,2.0,0-2,6.0,,No,Yes,Yes,4.0,<HS,0-12 yrs,Yes,41-50,Mod,White,More close,More close,More important,Yes,Low,Yes,Not strong,,Conserv,Conserv,Liberal,No,No,No,Low,30.0,White,,,13.0,,9.0,Middle,More egal,No,Did not vote,Rep,No,0.4118981299507,Never/<1yr,High,MedLow,,41-60,,Low,Not illegal to all,South,,49.0,0.0,0.0,0.0,>=31,Protestant,0.0,4.0
1152,2012,1153.0,KEEPING HOUSE,SOMEONE ELSE,PRIVATE,Married,2.0,1.0,36.0,2 years,Junior Coll,Male,White,Conserv,IndRep,DIFFERENT STATE,YES,$60000 TO 74999,,SOUTH ATLANTIC,9,Voted,McCain,,,,,,,,,,,,Too little,About right,Too much,About right,Too much,Too much,Too much,,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,FIRED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,"Yes, allowed",Not allowed,Not remove,FAVOR,OPPOSE,NOT HARSH ENOUGH,,PROTESTANT,MODERATE,Every wk,STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,STRONGLY OPPOSE PREF,AGREE SOMEWHAT,6.0,6.0,VERY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,NO,NO,NO,NO,NO,NO,NO,MORE DIFFICULT,ALWAYS WRONG,ALWAYS WRONG,ALWAYS WRONG,ALWAYS WRONG,,AGREE,NO,ONCE A WEEK,2.0,AGREE,DISAGREE,DISAGREE,NO,NO,YES,NO,,,,,,,,,,,,,,,NOT HISPANIC,,,,NONE,7.0,MARRIED COUPLE W CHILDREN,416,1976.0,,NOT HISPANIC,White,,,"YES, MONEY",20.0,158,60,WHITE,IN-PERSON,FEMALE,1,0.8237962599014,,,9.0,0.0,0-2,,6.0,Yes,Yes,Yes,,Some Coll,13+ yrs,Yes,31-40,High,White,More close,More close,,No,High,Yes,Strong,Oppose,Conserv,Conserv,Conserv,Yes,Yes,No,,,White,0.0,-1.0,,NonTrad,12.0,Middle,,No,Voted,Ind,No,0.8237962599014,Ev wk or more,,MedHigh,Approve,18-40,2,High,,South,More difficult,36.0,1.0,100.0,,>=31,Protestant,0.0,
1153,2012,1154.0,RETIRED,SOMEONE ELSE,PRIVATE,Separated,9.0,3.0,67.0,8th grade,<HS,Male,White,Moderate,IndRep,SAME CITY,YES,$20000 TO 22499,,SOUTH ATLANTIC,9,Did not vote,,,,,,,,,,,,,Too little,Too little,Too much,About right,Too little,About right,Too little,5.0,NOT ALLOWED,NOT ALLOWED,REMOVE,ALLOWED,ALLOWED,NOT REMOVE,NOT ALLOWED,FIRED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,Not allowed,Not allowed,Remove,FAVOR,OPPOSE,NOT HARSH ENOUGH,NOT LEGAL,PROTESTANT,FUNDAMENTALIST,Sev times/yr,STRONG,NO,LT ONCE A WEEK,WORD OF GOD,,,8.0,9.0,VERY HAPPY,ONLY SOME,HARDLY ANY,HARDLY ANY,ONLY SOME,A GREAT DEAL,HARDLY ANY,HARDLY ANY,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,A GREAT DEAL,MOST IMPORTANT,4TH IMPORTANT,LEAST IMPORTANT,3RD IMPORTANT,2ND IMPORTANT,NEITHER BELONGS,HARD WORK,YES,,YES,YES,YES,NO,NO,,,,ALWAYS WRONG,ALWAYS WRONG,ILLEGAL TO ALL,,NO,,,,,,,,,,Agree both,3.0,2,5.0,Not at all interested,Very interested,Very interested,Moderately interested,Moderately interested,Moderately interested,Very interested,Moderately interested,Moderately interested,Very interested,NOT HISPANIC,,ENGLAND & WALES,,2 TO 4 YEARS,,"COHAB COUPLE, NO CHILDREN",507,1945.0,TAURUS,NOT HISPANIC,White,,,"YES, MONEY",20.0,102,60,WHITE,IN-PERSON,FEMALE,1,0.8237962599014,1.0,4.0,,,,7.0,,Yes,No,Yes,,<HS,0-12 yrs,Yes,60-,Mod,White,More close,More close,More important,Yes,Moderate,Yes,Strong,,Conserv,Conserv,Mod,No,No,No,,14.0,White,,,13.0,,4.0,Low,Less egal,No,Did not vote,Ind,No,0.8237962599014,Svrl times/yr,MedLow,Low,,61+,,Low,Illegal to all,South,,67.0,0.0,0.0,0.0,>=31,Protestant,0.0,
1154,2012,1155.0,RETIRED,SOMEONE ELSE,PRIVATE,Divorced,6.0,6.0,70.0,12th grade,<HS,Male,Black,Liberal,StrDem,DIFFERENT STATE,YES,UNDER $1 000,,SOUTH ATLANTIC,9,Voted,Obama,Too little,Too little,About right,Too little,Too little,Too little,About right,About right,About right,Too much,Too little,Too little,Too little,Too little,About right,About right,Too little,Too little,,ALLOWED,NOT ALLOWED,REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,FIRED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,"Yes, allowed",Not allowed,Remove,FAVOR,FAVOR,NOT HARSH ENOUGH,,PROTESTANT,FUNDAMENTALIST,2-3 times /mo,STRONG,YES,ONCE A DAY,WORD OF GOD,STRONGLY OPPOSE PREF,DISAGREE STRONGLY,9.0,9.0,VERY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,YES,YES,YES,NO,YES,YES,NO,EASIER,NOT WRONG AT ALL,NOT WRONG AT ALL,ALWAYS WRONG,ALWAYS WRONG,,AGREE,YES,FEW TIMES A WEEK,5.0,AGREE,DISAGREE,DISAGREE,NO,YES,YES,YES,,,,,,,,,,,,,,,NOT HISPANIC,,AFRICA,,NONE,2.0,SINGLE ADULT,414,1942.0,PISCES,NOT HISPANIC,White,,,"YES, MONEY",20.0,125,60,WHITE,IN-PERSON,FEMALE,1,0.4118981299507,,,4.0,5.0,3-5,,6.0,No,No,No,,HS,0-12 yrs,Yes,60-,Low,White,More close,More close,,Yes,Moderate,Yes,Strong,Oppose,Conserv,Conserv,Liberal,No,Yes,No,,,Black,0.0,0.0,,NonTrad,10.0,Middle,,Yes,Voted,Dem,No,0.4118981299507,2-3 times/mnth,,MedLow,Approve,61+,5 or more,High,,South,Same/easier,70.0,1.0,100.0,,>=31,Protestant,1.0,
1155,2012,1156.0,WORKING PART TIME,SOMEONE ELSE,PRIVATE,Married,2.0,2.0,43.0,11th grade,HS,Female,White,Moderate,WkRep,SAME CITY,YES,$22500 TO 24999,$12500 TO 14999,SOUTH ATLANTIC,9,Did not vote,,About right,About right,Too little,Too little,About right,About right,About right,Too much,Too much,Too much,Too much,Too little,Too little,About right,Too much,Too little,Too much,Too little,1.0,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,FIRED,REMOVE,ALLOWED,ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,Not allowed,Not allowed,Remove,FAVOR,FAVOR,NOT HARSH ENOUGH,NOT LEGAL,PROTESTANT,MODERATE,Sev times/yr,NOT VERY STRONG,NO,SEVERAL TIMES A DAY,WORD OF GOD,,,4.0,6.0,PRETTY HAPPY,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,A GREAT DEAL,ONLY SOME,A GREAT DEAL,A GREAT DEAL,ONLY SOME,A GREAT DEAL,2ND IMPORTANT,LEAST IMPORTANT,3RD IMPORTANT,4TH IMPORTANT,MOST IMPORTANT,NEITHER BELONGS,HARD WORK,YES,NO,YES,NO,YES,NO,YES,,,,ALWAYS WRONG,ALWAYS WRONG,ILLEGAL UNDER 18,,YES,,,,,,,,,,Govt,2.0,2,1.0,Not at all interested,Not at all interested,Moderately interested,Not at all interested,Moderately interested,Not at all interested,Moderately interested,Not at all interested,Not at all interested,Not at all interested,NOT HISPANIC,,AMERICAN INDIAN,,NONE,,"MARRIED COUPLE, NO CHILDREN",415,1969.0,SAGITTARIUS,NOT HISPANIC,White,,,"YES, MONEY",20.0,115,60,WHITE,IN-PERSON,FEMALE,1,0.8237962599014,0.0,4.0,,4.0,3-5,4.0,,Yes,Yes,Yes,,<HS,0-12 yrs,Yes,41-50,High,White,Less close,More close,More important,No,Moderate,Yes,Not strong,,Conserv,Conserv,Liberal,No,No,No,MedLow,35.0,White,,,3.0,,4.0,High,More egal,No,Did not vote,Rep,No,0.8237962599014,Svrl times/yr,High,Low,,41-60,,Low,Not illegal to all,South,,43.0,0.0,0.0,0.0,>=31,Protestant,0.0,
1156,2012,1157.0,WORKING FULL TIME,SOMEONE ELSE,PRIVATE,Divorced,3.0,0.0,58.0,12th grade,HS,Female,White,ExtrmCons,WkRep,SAME CITY,YES,$12500 TO 14999,$12500 TO 14999,SOUTH ATLANTIC,9,Voted,McCain,,,,,,,,,,,,Too little,Too little,About right,About right,About right,About right,About right,,ALLOWED,ALLOWED,NOT REMOVE,NOT ALLOWED,ALLOWED,NOT REMOVE,NOT ALLOWED,NOT FIRED,REMOVE,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,REMOVE,Not allowed,Not allowed,Remove,FAVOR,FAVOR,NOT HARSH ENOUGH,,PROTESTANT,FUNDAMENTALIST,>Once/wk,STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,STRONGLY OPPOSE PREF,AGREE STRONGLY,6.0,9.0,PRETTY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,NO,NO,YES,NO,NO,NO,NO,EASIER,ALWAYS WRONG,ALWAYS WRONG,ALWAYS WRONG,ALWAYS WRONG,,STRONGLY AGREE,YES,LESS THAN ONCE WK,6.0,AGREE,DISAGREE,DISAGREE,NO,YES,YES,YES,,,,,,,,,,,,,,,NOT HISPANIC,,IRELAND,,NONE,6.0,SINGLE ADULT,526,1954.0,TAURUS,NOT HISPANIC,White,,,"YES, MONEY",40.0,97,60,WHITE,IN-PERSON,FEMALE,1,0.4118981299507,,,4.0,1.0,0-2,,6.0,Yes,Yes,Yes,,HS,0-12 yrs,No,51-60,High,White,More close,More close,,Yes,High,Yes,Strong,Oppose,Conserv,Conserv,Conserv,No,No,No,MedLow,,White,1.0,-1.0,,NonTrad,10.0,High,,No,Voted,Rep,No,0.4118981299507,Ev wk or more,,MedLow,Approve,41-60,5 or more,High,,South,Same/easier,58.0,0.0,0.0,,>=31,Protestant,0.0,
1157,2012,1158.0,WORKING FULL TIME,SOMEONE ELSE,PRIVATE,Never married,3.0,4.0,35.0,2 years,HS,Female,Black,Moderate,WkDem,SAME CITY,YES,$20000 TO 22499,$20000 TO 22499,SOUTH ATLANTIC,9,Voted,Obama,About right,About right,About right,Too much,About right,Too little,About right,Too little,About right,About right,About right,About right,About right,Too little,Too little,Too little,About right,About right,2.0,,,,,,,,,,,,,,,,,,,OPPOSE,,TOO HARSH,NOT LEGAL,CHRISTIAN,MODERATE,>Once/wk,NOT VERY STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,STRONGLY SUPPORT PREF,AGREE STRONGLY,,,NOT TOO HAPPY,ONLY SOME,ONLY SOME,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,HARDLY ANY,A GREAT DEAL,ONLY SOME,ONLY SOME,A GREAT DEAL,A GREAT DEAL,ONLY SOME,A GREAT DEAL,2ND IMPORTANT,LEAST IMPORTANT,4TH IMPORTANT,3RD IMPORTANT,MOST IMPORTANT,NEITHER BELONGS,,,,,,,,,,ALWAYS WRONG,ALWAYS WRONG,,,ILLEGAL TO ALL,DISAGREE,,EVERYDAY,3.0,AGREE,DISAGREE,DISAGREE,NO,NO,NO,YES,Agree both,3.0,Govt,4.0,,,,,,,,,,,NOT HISPANIC,,,,NONE,5.0,SINGLE PARENT,414,1977.0,ARIES,NOT HISPANIC,White,,,NO,,128,60,WHITE,IN-PERSON,FEMALE,1,0.4118981299507,1.0,4.0,3.0,,,5.0,6.0,Yes,Yes,Yes,,Some Coll,13+ yrs,Yes,31-40,High,White,,,More important,No,High,,Not strong,Support,Liberal,Mod,Mod,,,,MedLow,26.0,Black,3.0,0.0,,NonTrad,,,Middle,Yes,Voted,Dem,No,0.4118981299507,Ev wk or more,MedHigh,,Disapprove,18-40,3,High,Illegal to all,South,,35.0,,,0.0,>=31,,1.0,
1158,2012,1159.0,WORKING PART TIME,SOMEONE ELSE,PRIVATE,Never married,1.0,3.0,27.0,2 years,Junior Coll,Female,Black,Moderate,Ind,DIFFERENT STATE,YES,$10000 TO 12499,$10000 TO 12499,SOUTH ATLANTIC,17,Did not vote,,,,,,,,,,,,,Too much,Too little,About right,About right,About right,Too little,Too little,1.0,,,,,,,,,,,,,,,,,,,FAVOR,,TOO HARSH,NOT LEGAL,PROTESTANT,FUNDAMENTALIST,2-3 times /mo,STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,STRONGLY SUPPORT PREF,AGREE STRONGLY,,,NOT TOO HAPPY,A GREAT DEAL,ONLY SOME,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,ONLY SOME,A GREAT DEAL,HARDLY ANY,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,ONLY SOME,3RD IMPORTANT,LEAST IMPORTANT,2ND IMPORTANT,MOST IMPORTANT,4TH IMPORTANT,NEITHER BELONGS,,,,,,,,,STAY SAME,NOT WRONG AT ALL,SOMETIMES WRONG,,,ILLEGAL UNDER 18,AGREE,,LESS THAN ONCE WK,2.0,STRONGLY AGREE,DISAGREE,STRONGLY DISAGREE,YES,NO,YES,NO,2,1.0,Agree both,5.0,Not at all interested,Moderately interested,Very interested,Very interested,Very interested,Very interested,Very interested,Not at all interested,Very interested,Very interested,NOT HISPANIC,,AMERICAN ONLY,,NONE,6.0,SINGLE PARENT,327,1985.0,CAPRICORN,NOT HISPANIC,White,,,NO,,146,60,WHITE,IN-PERSON,FEMALE,1,0.4118981299507,0.0,4.0,3.0,,,3.0,8.0,Yes,Yes,Yes,,Some Coll,13+ yrs,Yes,18-30,High,White,,,Less important,Yes,Moderate,,Strong,Support,Liberal,Mod,Conserv,,,,Low,33.0,Black,0.0,0.0,15.0,NonTrad,,,More egal,Yes,Did not vote,Ind,No,0.4118981299507,2-3 times/mnth,High,,Approve,18-40,2,High,Not illegal to all,South,Same/easier,27.0,,,0.0,<=30,Protestant,0.0,
1159,2012,1160.0,"UNEMPLOYED, LAID OFF",SOMEONE ELSE,PRIVATE,Never married,13.0,2.0,32.0,12th grade,HS,Female,Black,Liberal,StrDem,"SAME ST, DIF CITY",YES,$4 000 TO 4 999,$3 000 TO 3 999,SOUTH ATLANTIC,17,Voted,Obama,Too much,About right,About right,About right,Too little,Too little,About right,Too little,About right,About right,About right,About right,Too little,About right,About right,About right,Too much,About right,1.0,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT FIRED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,Not allowed,Not allowed,Remove,OPPOSE,OPPOSE,NOT HARSH ENOUGH,NOT LEGAL,CHRISTIAN,MODERATE,>Once/wk,STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,,,9.0,5.0,PRETTY HAPPY,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,HARDLY ANY,ONLY SOME,HARDLY ANY,HARDLY ANY,ONLY SOME,ONLY SOME,ONLY SOME,MOST IMPORTANT,LEAST IMPORTANT,3RD IMPORTANT,2ND IMPORTANT,4TH IMPORTANT,NEITHER BELONGS,HARD WORK,NO,NO,YES,NO,NO,NO,NO,,,,ALWAYS WRONG,ALWAYS WRONG,ILLEGAL UNDER 18,,NO,,,,,,,,,,Govt,1.0,Govt,3.0,Not at all interested,Not at all interested,Very interested,Very interested,Moderately interested,Moderately interested,Very interested,Not at all interested,Very interested,Very interested,NOT HISPANIC,,AFRICA,,NONE,,SINGLE PARENT,328,1980.0,PISCES,NOT HISPANIC,White,,,NO,,136,60,WHITE,IN-PERSON,FEMALE,1,0.4118981299507,0.0,2.0,,1.0,0-2,5.0,,Yes,Yes,Yes,3.0,HS,0-12 yrs,Yes,31-40,High,White,More close,Less close,More important,No,High,Yes,Strong,,Mod,Conserv,Liberal,No,No,No,Low,35.0,Black,,,12.0,,6.0,Low,More egal,Yes,Voted,Dem,No,0.4118981299507,Ev wk or more,High,Low,,18-40,,High,Not illegal to all,South,,32.0,0.0,0.0,0.0,>=31,,1.0,3.0
